trial_labels,CONcon_HR_1,conCON_FZ_2,CONincon_HR_3,conINCON_HZ_4,INCONcon_FR_5,inconCON_FZ_6,INCONincon_FR_7,inconINCON_HZ_8,RPE,ExactAge,AgeGroup,StudyID
106,0.507343539206282,0.490979903140939,0.502775243165797,0.499652821845531,0.501039444504196,0.497946084559697,0.501772270400932,0.498030570259153,0.497571939214205,11.665753424657536,Children,46
107,0.507343539206282,0.490979903140939,0.503122183298205,0.499652821845531,0.501039444504196,0.497946084559697,0.501772270400932,0.498030570259153,0.497224756834203,11.665753424657536,Children,46
108,0.507343539206282,0.490979903140939,0.503122183298205,0.499652821845531,0.501039444504196,0.497425514228667,0.501772270400932,0.498030570259153,-0.497946084559697,11.665753424657536,Children,46
109,0.507343539206282,0.491821630145713,0.503122183298205,0.499652821845531,0.501039444504196,0.497425514228667,0.501772270400932,0.498030570259153,0.509020096859061,11.665753424657536,Children,46
110,0.507343539206282,0.491821630145713,0.503122183298205,0.499652821845531,0.501561075398784,0.497425514228667,0.501772270400932,0.498030570259153,0.498960555495804,11.665753424657536,Children,46
111,0.507343539206282,0.491821630145713,0.503122183298205,0.499652821845531,0.502082160962109,0.497425514228667,0.501772270400932,0.498030570259153,0.498438924601216,11.665753424657536,Children,46
112,0.507343539206282,0.491821630145713,0.503122183298205,0.499304187523152,0.502082160962109,0.497425514228667,0.501772270400932,0.498030570259153,-0.499652821845531,11.665753424657536,Children,46
113,0.507343539206282,0.491821630145713,0.503122183298205,0.499304187523152,0.502082160962109,0.497425514228667,0.501574176405527,0.498030570259153,-0.501772270400932,11.665753424657536,Children,46
114,0.507343539206282,0.491821630145713,0.503122183298205,0.499304187523152,0.502082160962109,0.49690548812015,0.501574176405527,0.498030570259153,-0.497425514228667,11.665753424657536,Children,46
115,0.507343539206282,0.491821630145713,0.503122183298205,0.499304187523152,0.502082160962109,0.49690548812015,0.501574176405527,0.497833953444482,-0.498030570259153,11.665753424657536,Children,46
116,0.507343539206282,0.491821630145713,0.503122183298205,0.499304187523152,0.502082160962109,0.49690548812015,0.501770949261727,0.497833953444482,0.498425823594473,11.665753424657536,Children,46
117,0.507343539206282,0.491821630145713,0.503122183298205,0.499653549595513,0.502082160962109,0.49690548812015,0.501770949261727,0.497833953444482,0.500695812476848,11.665753424657536,Children,46
118,0.507343539206282,0.491008342909747,0.503122183298205,0.499653549595513,0.502082160962109,0.49690548812015,0.501770949261727,0.497833953444482,-0.491821630145713,11.665753424657536,Children,46
119,0.507343539206282,0.491008342909747,0.503122183298205,0.500002667899393,0.502082160962109,0.49690548812015,0.501770949261727,0.497833953444482,0.500346450404487,11.665753424657536,Children,46
120,0.507343539206282,0.491008342909747,0.503468881352048,0.500002667899393,0.502082160962109,0.49690548812015,0.501770949261727,0.497833953444482,0.496877816701795,11.665753424657536,Children,46
121,0.507343539206282,0.491008342909747,0.503468881352048,0.500002667899393,0.502082160962109,0.49690548812015,0.501770949261727,0.497637414251898,-0.497833953444482,11.665753424657536,Children,46
122,0.507343539206282,0.491008342909747,0.503468881352048,0.500002667899393,0.502082160962109,0.49690548812015,0.501770949261727,0.497440952650756,-0.497637414251898,11.665753424657536,Children,46
123,0.507343539206282,0.491008342909747,0.503468881352048,0.500002667899393,0.502602701764278,0.49690548812015,0.501770949261727,0.497440952650756,0.497917839037891,11.665753424657536,Children,46
124,0.507343539206282,0.491008342909747,0.503468881352048,0.500002667899393,0.502602701764278,0.49690548812015,0.501967644434237,0.497440952650756,0.498229050738273,11.665753424657536,Children,46
125,0.507343539206282,0.491008342909747,0.503468881352048,0.499653789470833,0.502602701764278,0.49690548812015,0.501967644434237,0.497440952650756,-0.500002667899393,11.665753424657536,Children,46
126,0.507343539206282,0.491008342909747,0.503468881352048,0.49930515447329,0.502602701764278,0.49690548812015,0.501967644434237,0.497440952650756,-0.499653789470833,11.665753424657536,Children,46
