trial_labels,CONcon_HR_1,conCON_FZ_2,CONincon_HR_3,conINCON_HZ_4,INCONcon_FR_5,inconCON_FZ_6,INCONincon_FR_7,inconINCON_HZ_8,RPE,ExactAge,AgeGroup,StudyID
121,0.504116727416408,0.49496338061789,0.504573338352127,0.500004648747424,0.501836422386155,0.497267714107542,0.504116752301922,0.49450383750836,-0.494959991075189,11.665753424657536,Children,46
122,0.504116727416408,0.49496338061789,0.504573338352127,0.500004648747424,0.501836422386155,0.497267714107542,0.504116752301922,0.49404810433122,-0.49450383750836,11.665753424657536,Children,46
123,0.504116727416408,0.49496338061789,0.504573338352127,0.500004648747424,0.502295528368234,0.497267714107542,0.504116752301922,0.49404810433122,0.498163577613845,11.665753424657536,Children,46
124,0.504116727416408,0.49496338061789,0.504573338352127,0.500004648747424,0.502295528368234,0.497267714107542,0.504573756739143,0.49404810433122,0.495883247698078,11.665753424657536,Children,46
125,0.504116727416408,0.49496338061789,0.504573338352127,0.499543846039994,0.502295528368234,0.497267714107542,0.504573756739143,0.49404810433122,-0.500004648747424,11.665753424657536,Children,46
126,0.504116727416408,0.49496338061789,0.504573338352127,0.499083468006885,0.502295528368234,0.497267714107542,0.504573756739143,0.49404810433122,-0.499543846039994,11.665753424657536,Children,46
127,0.504116727416408,0.49496338061789,0.504573338352127,0.499083468006885,0.502754211239689,0.497267714107542,0.504573756739143,0.49404810433122,0.497704471631766,11.665753424657536,Children,46
128,0.504116727416408,0.49496338061789,0.504573338352127,0.499083468006885,0.502754211239689,0.497267714107542,0.505030340002515,0.49404810433122,0.495426243260857,11.665753424657536,Children,46
129,0.504116727416408,0.49496338061789,0.504573338352127,0.499083468006885,0.502754211239689,0.496809433750445,0.505030340002515,0.49404810433122,-0.497267714107542,11.665753424657536,Children,46
130,0.504116727416408,0.49496338061789,0.504573338352127,0.499083468006885,0.502754211239689,0.496809433750445,0.505030340002515,0.493592791156339,-0.49404810433122,11.665753424657536,Children,46
